,source,target,maxspeed,name,length,tunnel,osmid,ref,width,bridge,railway,oneway,lanes,geometry,service
4923,4143990226,4143990232,,,541.293,,413067386,,,,rail,False,,"LINESTRING (-7.9873705 37.0828224, -7.9871872 37.0825349, -7.9870069 37.0823507, -7.9853504 37.0807041, -7.9850327 37.0803694, -7.9849399 37.0802756, -7.9839671 37.079282, -7.9836301 37.0789855)",siding
4924,4144006801,4144006821,,,49.385,,413068990,,,,rail,False,,,yard
4925,4144006801,4144006831,,,58.044,,413068990,,,,rail,False,,,yard
4926,4144006801,4144006826,,,49.918,,413068994,,,,rail,False,,,yard
4927,4144006804,4144006829,150,Linha do Algarve,326.942,,102741531,5902,,,rail,False,,,
4928,4144006804,4144006814,150,Linha do Algarve,343.661,,102741531,5902,,,rail,False,,,
4929,4144006804,4144006817,,,38.725,,413068981,,,,rail,False,,,yard
4930,4144006806,4144006831,,,420.847,,413068983,,,,rail,False,,"LINESTRING (-8.0598036 37.1050239, -8.0623922 37.1055537, -8.0626385 37.1055824, -8.0628893 37.1055981, -8.0631494 37.1055895, -8.0633801 37.1055746, -8.0636161 37.1055703, -8.0639085 37.1055853, -8.0644534 37.1056547)",spur
4931,4144006807,4144006814,150,Linha do Algarve,67.275,,102741531,5902,,,rail,False,,,
4932,4144006807,4144006821,,,47.755,,413068981,,,,rail,False,,,yard
4933,4144006814,4144006816,,,52.682,,413068986,,,,rail,False,,,siding
4934,4144006816,4144006838,,,52.036,,413068986,,,,rail,False,,,siding
4935,4144006816,4144006818,,,222.126,,413068993,,,,rail,False,,,yard
4936,4144006817,4144006821,,,324.853,,413068981,,,,rail,False,,,yard
4937,4144006817,4144006835,,,82.526,,413068984,,,,rail,False,,,yard
4938,4144006817,4144006836,,,59.176,,413068985,,,,rail,False,,,yard
4939,4144006820,4144006831,,,225.082,,413068990,,,,rail,False,,"LINESTRING (-8.0669037 37.1061825, -8.0654978 37.1058754, -8.0644534 37.1056547)",yard
4940,4144006823,4144006829,,,42.225,,413068986,,,,rail,False,,,siding
4941,4144006823,4144006838,,,525.1579999999999,,413068987,,,,rail,False,,"LINESTRING (-8.0562232 37.1038892, -8.0569537 37.1039746, -8.0572541 37.1040131, -8.0576187 37.104073, -8.0605345 37.1046691, -8.0609742 37.1047745, -8.0613813 37.1048875, -8.0619483 37.1050597)",siding
4942,4144006826,4144006836,,,265.663,,"[413068992, 413068989, 413068991]",,,,rail,False,,"LINESTRING (-8.0632624 37.1054602, -8.0628641 37.1053787, -8.0606474 37.1049251, -8.0603607 37.1048664)",spur
4943,7216771834,7216771836,,,126.429,,772944215,,,,rail,False,,"LINESTRING (-8.257581 37.166132, -8.2574366 37.1659692, -8.2567701 37.1651965)",siding
4944,26066762,1144471771,90,,71.37,,98935733,,,,rail,False,,"LINESTRING (-7.9489168 41.1245733, -7.949274 41.1245506, -7.9497644 41.1245084)",siding
4945,26066762,26066826,90,Linha do Douro,10106.367000000004,yes,"[127631360, 689912825, 127631365, 98935718, 127631333, 98935720, 98935724, 98935725, 98935729, 98935698, 98935700, 98935701, 98935735, 689912824, 98935737, 98935705, 98935709]",,,yes,rail,False,,"LINESTRING (-7.9489168 41.1245733, -7.9484818 41.1245533, -7.9482884 41.1245333, -7.9480673 41.1245064, -7.9478726 41.1244789, -7.9476124 41.124432, -7.9470975 41.1243281, -7.9455763 41.123969, -7.9441481 41.1236195, -7.9431587 41.1233498, -7.9424459 41.1231211, -7.9412654 41.1227109, -7.9399888 41.1222799, -7.9387107 41.1218552, -7.9373461 41.1213531, -7.9357712 41.1207621, -7.9352954 41.1205848, -7.9349821 41.1204784, -7.9347325 41.1204002, -7.9344743 41.1203224, -7.9342296 41.120253, -7.9335298 41.1200665, -7.9321302 41.1196721, -7.9314369 41.1194512, -7.9312003 41.1193811, -7.9310203 41.1193316, -7.9308351 41.1192882, -7.9306613 41.1192591, -7.9304438 41.1192257, -7.9302372 41.1192029, -7.9300492 41.1191915, -7.9298179 41.1191859, -7.9295988 41.1191941, -7.9294091 41.1192055, -7.9291741 41.1192325, -7.9289464 41.1192689, -7.9287533 41.1193063, -7.9285217 41.1193574, -7.9280548 41.1194571, -7.9276835 41.1195518, -7.9273428 41.1196426, -7.9269024 41.1197597, -7.9263606 41.1199028, -7.9257776 41.1200645, -7.9250281 41.1203008, -7.9244661 41.1205106, -7.9242254 41.1205998, -7.9240107 41.1206722, -7.9237909 41.1207337, -7.9235225 41.1208088, -7.9233012 41.1208596, -7.9230313 41.1209055, -7.9227605 41.1209429, -7.9224592 41.1209814, -7.9221874 41.1210103, -7.9217604 41.1210438, -7.9199771 41.1211904, -7.9192507 41.1212382, -7.9189188 41.12126, -7.9184243 41.1212834, -7.9173879 41.1213175, -7.9171324 41.1213281, -7.9168278 41.1213472, -7.9165387 41.1213707, -7.916246 41.121403, -7.9158589 41.1214472, -7.915419 41.1215004, -7.9148436 41.1215743, -7.9129649 41.1218122, -7.91253 41.1218787, -7.912231 41.1219203, -7.9119814 41.1219491, -7.9117535 41.1219623, -7.9113411 41.1219567, -7.9110196 41.1219262, -7.9106282 41.1218644, -7.9102933 41.121778, -7.9100216 41.1216839, -7.9097367 41.1215665, -7.9092054 41.121288, -7.9083328 41.1207291, -7.9078864 41.1204814, -7.9074549 41.1202908, -7.9068301 41.1201188, -7.906575 41.1200562, -7.906322 41.1200018, -7.9060753 41.119952, -7.9057995 41.119906, -7.9054702 41.1198677, -7.9050642 41.1198386, -7.9046033 41.1198361, -7.9041819 41.1198479, -7.9036986 41.1198679, -7.9032218 41.119894, -7.90276 41.1199447, -7.9023714 41.1200088, -7.902038 41.1200781, -7.9015813 41.1201737, -7.9012699 41.1202905, -7.9008483 41.1204865, -7.9005563 41.1206807, -7.900303 41.1208851, -7.9001064 41.1210844, -7.899887 41.1213683, -7.8996595 41.1217199, -7.8984989 41.123745, -7.8983742 41.123986, -7.8982724 41.1241971, -7.8981899 41.1244146, -7.8981352 41.1245943, -7.8980987 41.1247826, -7.8980657 41.1250552, -7.8979252 41.1268533, -7.8979242 41.127034, -7.8979415 41.1272077, -7.8979774 41.1274654, -7.8980145 41.1276132, -7.8980727 41.1277833, -7.8981477 41.1279379, -7.8982334 41.1281028, -7.8993074 41.1296819, -7.8994163 41.1298691, -7.8994761 41.1300159, -7.8995193 41.1301545, -7.899556 41.1303334, -7.8995656 41.1305857, -7.8995528 41.1308015, -7.8995007 41.1310784, -7.8994269 41.1313241, -7.8992639 41.1317074, -7.8991032 41.1319795, -7.8989952 41.1321392, -7.8988784 41.1322769, -7.8987698 41.1323914, -7.8986351 41.132519, -7.8985163 41.1326219, -7.8983962 41.1327083, -7.8982861 41.1327843, -7.8975127 41.133273, -7.8964481 41.1339198, -7.8956533 41.1344387, -7.8946337 41.1351277, -7.8942778 41.1353313, -7.8940413 41.1354373, -7.8937784 41.1355318, -7.8935141 41.1356084, -7.8932376 41.1356736, -7.8929327 41.1357208, -7.8926437 41.1357535, -7.8907135 41.1359438, -7.8904642 41.1359766, -7.8902583 41.1360125, -7.8900077 41.1360683, -7.8897743 41.1361406, -7.8896159 41.1361955, -7.889406 41.1362782, -7.8891898 41.1363787, -7.8889821 41.136502, -7.888781 41.1366339, -7.8886051 41.1367604, -7.8884615 41.136882, -7.8883489 41.1369787, -7.888217 41.1371158, -7.8881353 41.1372072, -7.8880597 41.1373125, -7.8879566 41.1374923, -7.8877851 41.1377779, -7.8876623 41.1380615, -7.8875655 41.1383649, -7.8875072 41.1386029, -7.8874574 41.1388874, -7.8874447 41.1390705, -7.8874818 41.1405254, -7.8874897 41.1415936, -7.8874815 41.142051, -7.8874575 41.1422689, -7.8874174 41.1424978, -7.8873932 41.1425995, -7.8873626 41.1427127, -7.8872016 41.1431788, -7.8866825 41.1442227, -7.886452 41.1446174, -7.8863661 41.1447419, -7.8862569 41.1448969, -7.885913 41.1452867, -7.8849602 41.1463349, -7.884837 41.1464995, -7.8847595 41.1466122, -7.8846594 41.146793, -7.8845761 41.1469612, -7.8844565 41.1473558, -7.8842722 41.1481496, -7.8842275 41.1483076, -7.8841845 41.1484401, -7.8841013 41.1486208, -7.8839967 41.1488055, -7.8838818 41.1489819, -7.8834081 41.1496135, -7.8832864 41.1497977, -7.8831616 41.149999, -7.8830772 41.1501575, -7.8830032 41.1503189, -7.8819502 41.1525793, -7.8815544 41.1532882, -7.8801121 41.1552423, -7.8800162 41.1553746, -7.8791909 41.1564701, -7.8788217 41.1568652, -7.8784197 41.1572688, -7.8783215 41.1573609, -7.8781987 41.157462, -7.8778534 41.157736, -7.8776932 41.1578494, -7.8775106 41.1579675, -7.8772594 41.1581149, -7.8769726 41.1582736, -7.8766955 41.1584066, -7.8763944 41.1585437, -7.8756562 41.158853, -7.8734302 41.1597263, -7.8717397 41.1603891, -7.8715226 41.1604576, -7.8712878 41.1605223, -7.8710373 41.160586, -7.8708388 41.160631, -7.870647 41.1606726, -7.8704717 41.1607066, -7.8702822 41.1607365, -7.8700673 41.1607651, -7.8698549 41.1607887, -7.869676 41.1608067, -7.8694841 41.1608202, -7.8693601 41.1608235, -7.8686925 41.1608244)",
4946,26066762,1144471802,90,Linha do Douro,459.35,,"[127631328, 127631365]",,,,rail,False,,"LINESTRING (-7.9489168 41.1245733, -7.9492723 41.1245831, -7.9497723 41.1245458, -7.9500587 41.1245069, -7.9503431 41.1244515, -7.9506461 41.1243743, -7.9509352 41.1242837, -7.9518871 41.1239913, -7.9523666 41.1238345, -7.9527918 41.1236884, -7.9532108 41.1235244, -7.9535925 41.1233502, -7.9539627 41.1231302)",
4947,26066826,1144472057,90,Linha do Douro,388.27699999999993,,"[689912826, 127631356]",,,,rail,False,,"LINESTRING (-7.8686925 41.1608244, -7.8666445 41.1607725, -7.8661573 41.1607601, -7.8655696 41.160743, -7.8653595 41.1607298, -7.8649322 41.1606795, -7.8645228 41.1606021, -7.8640975 41.1604964)",siding
4948,26066856,1412151865,90,,242.63400000000001,,127631364,,,,rail,False,,"LINESTRING (-7.8010809 41.1657391, -7.800812 41.1658651, -7.8004927 41.1659821, -7.800197 41.1660597, -7.7992526 41.1663013, -7.7988505 41.1663801, -7.7983584 41.1664494)",siding
4949,26066856,1144472012,90,Linha do Douro,267.891,,"[127631253, 183772015]",,,,rail,False,,"LINESTRING (-7.8010809 41.1657391, -7.8006319 41.1658782, -7.8001276 41.1660153, -7.7988409 41.1663186, -7.7986163 41.1663582, -7.7984636 41.1663779, -7.7983182 41.1663918, -7.7981967 41.166395, -7.7980202 41.1663927)",
4950,26066856,1412151601,90,Linha do Douro,57.458,,183772015,,,,rail,False,,"LINESTRING (-7.8010809 41.1657391, -7.8013585 41.1656264, -7.8016638 41.1654677)",
4951,26066865,1018972957,90,,45.346,,87601107,,,,rail,False,,,siding
4952,26066865,1018972944,90,Linha do Douro,28.6,,98935716,,,,rail,False,,,
4953,26066865,1412150736,90,Linha do Douro,72.173,,98935716,,,,rail,False,,"LINESTRING (-7.7854756 41.1600334, -7.7857773 41.1602461, -7.7861057 41.1604764)",
4954,26066867,1412149651,90,Linha do Douro,80.932,,127631251,,,,rail,False,,,
4955,26066867,1412149341,90,Linha do Douro,645.6199999999999,,"[98906656, 221123226, 127631251, 98906653]",,,yes,rail,False,,"LINESTRING (-7.7788631 41.1562198, -7.7780061 41.1558914, -7.77746 41.1556982, -7.7768308 41.1555163, -7.7763336 41.1554113, -7.7756711 41.155315, -7.7751296 41.1552582, -7.774606 41.1552374, -7.7737348 41.1552454, -7.7719547 41.1552569, -7.771661 41.1552566, -7.7713958 41.155258)",
4956,26066867,1412149660,,,124.689,,127631319,,,,rail,False,,"LINESTRING (-7.7788631 41.1562198, -7.7793813 41.1564065, -7.7801858 41.1567345)",
4957,370382254,1409903686,,,30.564,,127350665,,,,rail,False,,,siding
4958,370382254,1408515880,90,Linha do Douro,42.795,,440374396,2,,,rail,False,,,
4959,370382254,370382268,90,Linha do Douro,12506.916000000003,,"[127670081, 127660700, 123592227, 127350692, 127350667, 88508976, 221123217, 88508978, 127205112, 88508986, 88508987, 221123227]",,,yes,rail,False,,"LINESTRING (-7.5429563 41.1896935, -7.5420377 41.1893991, -7.5415521 41.18925, -7.5402255 41.1888126, -7.53939 41.1884488, -7.5389013 41.188193, -7.538603 41.1880292, -7.5381344 41.1877253, -7.5373353 41.1871582, -7.5365912 41.1866302, -7.5352135 41.1856371, -7.5351675 41.1856093, -7.5345789 41.1852542, -7.5345704 41.1852502, -7.5339629 41.1849642, -7.5338416 41.1849176, -7.5319908 41.1842066, -7.5296723 41.1833306, -7.5290715 41.1830696, -7.5280914 41.1825493, -7.5274354 41.1821669, -7.5264666 41.1817329, -7.5256145 41.1814548, -7.5248446 41.1813373, -7.5241013 41.1813384, -7.5236173 41.1814103, -7.5235659 41.1814253, -7.5231078 41.1815595, -7.5230532 41.1815801, -7.5226337 41.181738, -7.5222773 41.1819179, -7.5222095 41.1819663, -7.5219412 41.182158, -7.5210959 41.1828638, -7.5203665 41.183463, -7.5203368 41.1834911, -7.5196683 41.1841243, -7.518769 41.1850509, -7.5184151 41.1854851, -7.5181734 41.1859546, -7.5179035 41.1869545, -7.5174519 41.1886276, -7.51733 41.1889756, -7.5171153 41.1893633, -7.5161548 41.1907175, -7.5158824 41.1912281, -7.5152523 41.1925135, -7.514943 41.19297, -7.5145195 41.1933725, -7.5139379 41.1937658, -7.5124634 41.1946302, -7.5120537 41.1949088, -7.5115458 41.1954133, -7.5108809 41.196648, -7.510578 41.1971053, -7.5104535 41.1972362, -7.5102883 41.1974099, -7.5099418 41.1976808, -7.5095425 41.1979161, -7.5092042 41.1980729, -7.5081512 41.1984541, -7.5063864 41.1990103, -7.5058647 41.199213, -7.5044675 41.1998729, -7.5033611 41.2003253, -7.5027801 41.2005243, -7.5023617 41.2006243, -7.5019491 41.2006784, -7.5005697 41.2007716, -7.4992507 41.2009805, -7.4984435 41.2010347, -7.4971671 41.2010515, -7.4964805 41.2009821, -7.4957522 41.2008374, -7.4950039 41.2006905, -7.4945583 41.2006452, -7.4941086 41.2006424, -7.4924311 41.2007282, -7.4917528 41.2006895, -7.4904822 41.2004856, -7.4889332 41.2002371, -7.4865272 41.1997987, -7.4859661 41.1997347, -7.4825637 41.199548, -7.4820689 41.1995462, -7.4815726 41.199582, -7.4802268 41.1998066, -7.4795599 41.1998572, -7.4764832 41.1999247, -7.4743524 41.2001452, -7.4733977 41.2002824, -7.47249 41.2004995, -7.471637 41.20078, -7.4704129 41.2011824, -7.4664895 41.2024952, -7.4658717 41.2027801, -7.4652483 41.2031643, -7.464528 41.2037342, -7.4641764 41.2041269, -7.463033 41.2057506, -7.4627635 41.2062931, -7.4624197 41.2070143, -7.4621375 41.2074638, -7.4612449 41.2085791, -7.4609972 41.2091523, -7.4606934 41.2101575, -7.4605076 41.2105802, -7.4603493 41.2108082, -7.4595011 41.2116837, -7.4589655 41.2121315, -7.457341 41.2133616, -7.4567853 41.2137222, -7.4552266 41.2145226, -7.4546078 41.2147702, -7.453842 41.2150308, -7.4530287 41.2152219, -7.4491302 41.215911, -7.4479699 41.2160739, -7.4472824 41.2161129, -7.4466133 41.2161063, -7.4442908 41.2159569, -7.4436768 41.2158767, -7.4431108 41.2157454, -7.4403412 41.2148445, -7.4398563 41.2147266, -7.4379944 41.2143966, -7.4373675 41.2142504, -7.4371356 41.2141727, -7.4367906 41.2140261, -7.4362091 41.2137888, -7.435948 41.2136822, -7.4351185 41.2133396, -7.4346933 41.2131641, -7.4343188 41.2130136, -7.4323136 41.2124039, -7.4317223 41.212122, -7.4300103 41.211206, -7.4288577 41.2106081, -7.4282851 41.2103698, -7.4270833 41.2099696, -7.4264323 41.2096854, -7.4250346 41.2089643, -7.4231289 41.2083304)",
4960,370382268,1404638924,90,Linha do Douro,48.134,,88508978,,,,rail,False,,,
4961,370382268,1404638598,,,595.327,,674402656,,,,rail,False,,"LINESTRING (-7.4231289 41.2083304, -7.4228534 41.2082109, -7.4222493 41.2080172, -7.4219986 41.2079271, -7.4210325 41.2076125, -7.4170878 41.2064085, -7.4165505 41.2063063)",siding
4962,736762482,1408515880,90,Linha do Douro,312.112,,"[440374396, 88508982]",2,,,rail,False,,"LINESTRING (-7.5469213 41.1908017, -7.5466486 41.1907729, -7.546437 41.1907384, -7.5461812 41.1906834, -7.5458078 41.1905854, -7.5451485 41.1903803, -7.5443774 41.1901391, -7.5442275 41.1900919, -7.5434284 41.1898415)",
4963,736762482,1409903686,,,325.895,,127350652,1,,,rail,False,,"LINESTRING (-7.5469213 41.1908017, -7.5466435 41.1907994, -7.5464231 41.1907704, -7.5461735 41.1907264, -7.5457881 41.1906226, -7.5443579 41.1901751, -7.5442095 41.1901283, -7.5432696 41.1898348)",siding
4964,736762482,1145648491,90,Linha do Douro,14161.247000000005,,"[127350668, 93770960, 88496945, 93770965, 127350681, 440374397, 127350654, 88508991]",,,yes,rail,False,,"LINESTRING (-7.5469213 41.1908017, -7.5474377 41.1907921, -7.5478525 41.1907292, -7.548216 41.1906325, -7.5485229 41.1905137, -7.5489834 41.1903181, -7.5492505 41.1901895, -7.5495916 41.1899888, -7.5499621 41.189644, -7.5502346 41.1892974, -7.5504471 41.1887535, -7.5513707 41.1855466, -7.5515163 41.185051, -7.5518799 41.1833022, -7.552494 41.1814476, -7.5527973 41.1808364, -7.5535494 41.1793211, -7.5538735 41.1788498, -7.5547475 41.1775788, -7.5552985 41.176804, -7.5554553 41.1765834, -7.5563074 41.1751972, -7.5566904 41.1747007, -7.5573251 41.1742249, -7.558423 41.1737594, -7.5587254 41.1736312, -7.5592763 41.1733465, -7.5637049 41.1705845, -7.5648424 41.1698866, -7.5661597 41.1690778, -7.5668152 41.168692, -7.5673917 41.1684464, -7.5677454 41.1682957, -7.5681774 41.1681471, -7.5685789 41.1680089, -7.5692815 41.1677671, -7.5696482 41.167641, -7.5700858 41.1674904, -7.5705784 41.1673208, -7.5706951 41.1672807, -7.5712244 41.1670332, -7.5715455 41.1668336, -7.571777 41.1666896, -7.5725746 41.1660627, -7.5733922 41.1653376, -7.5740324 41.1647004, -7.574391 41.1642377, -7.5746527 41.1637244, -7.5749744 41.1624194, -7.5752138 41.161927, -7.5754516 41.1616494, -7.5757784 41.161359, -7.5761534 41.1611134, -7.5767864 41.1608489, -7.5772876 41.1607238, -7.5787047 41.1605861, -7.5834353 41.1601637, -7.5840615 41.160015, -7.5845864 41.1598072, -7.5858111 41.1592428, -7.588654 41.158062, -7.5891719 41.1578744, -7.5897221 41.1577227, -7.5903269 41.1576282, -7.5910393 41.1575789, -7.5916211 41.1575951, -7.5937014 41.157773, -7.5944598 41.1578761, -7.6002994 41.1591049, -7.6021919 41.1595078, -7.6032354 41.1597682, -7.6043221 41.1601319, -7.606681 41.160819, -7.6075487 41.1610454, -7.6088555 41.1613471, -7.6104706 41.16172, -7.611073 41.161859, -7.6126841 41.1622246, -7.6130914 41.1623053, -7.6132799 41.1623294, -7.61348 41.162355, -7.6139358 41.1623863, -7.6143796 41.1623836, -7.6162659 41.162295, -7.6178515 41.1622154, -7.6208957 41.1621709, -7.6212837 41.1621359, -7.6216704 41.1620808, -7.6242304 41.1615779, -7.6248723 41.1613636, -7.6253756 41.1611285, -7.6264703 41.1605126, -7.6269399 41.1603015, -7.6274838 41.1601579, -7.6281366 41.1600465, -7.633296 41.1596544, -7.6341807 41.1596516, -7.6377143 41.1599471, -7.6395903 41.1602748, -7.6414294 41.1604194, -7.6421088 41.1605225, -7.6437876 41.1609241, -7.6466967 41.1615436, -7.6474464 41.1617032, -7.6524738 41.1624764, -7.6531082 41.1626167, -7.6555172 41.163255, -7.6564925 41.1634997, -7.6570237 41.163633, -7.6576343 41.1637216, -7.6579678 41.1637525, -7.6582269 41.1637578, -7.6621618 41.1637018, -7.6631573 41.1636369, -7.6640709 41.1635138, -7.6648813 41.1633619, -7.6669773 41.162749, -7.6675143 41.1625267, -7.6679991 41.1622549, -7.669175 41.1614588, -7.6703622 41.1608049, -7.6713785 41.1602415, -7.6719413 41.1598622, -7.6726542 41.1592938, -7.6731821 41.1589557, -7.6737333 41.1586733, -7.6754721 41.1580497, -7.6760894 41.1577816, -7.6790896 41.1562852, -7.680857 41.1555655, -7.6816245 41.1552793, -7.6846352 41.1545288, -7.6853916 41.1542323, -7.6860189 41.1538875, -7.6861742 41.1538089)",
4965,1018972870,1412149708,,,259.018,,87601101,,,,rail,False,,"LINESTRING (-7.7834446 41.1580735, -7.7830068 41.1577656, -7.7824872 41.1574589, -7.7821552 41.1573082, -7.7817645 41.1571871, -7.7813911 41.1571139, -7.7810149 41.1570514, -7.7807767 41.1569866)",siding
4966,1018972882,1018972925,,,190.423,,87601102,,,,rail,False,,"LINESTRING (-7.7834231 41.1581743, -7.7829582 41.1578495, -7.7824622 41.1575478, -7.7821092 41.1573817, -7.781858 41.1572804, -7.7815807 41.1571914)",siding
4967,1018972912,1412149745,,,231.89700000000002,,87601106,,,,rail,False,,"LINESTRING (-7.7833619 41.1582355, -7.7828553 41.1578861, -7.7824584 41.1576451, -7.7820932 41.1574575, -7.781836 41.1573453, -7.7815675 41.1572525, -7.7813463 41.1571822, -7.781069 41.1570998)",siding
4968,1018972921,1412149785,90,,31.281,,87601104,,,,rail,False,,,siding
4969,1018972921,1412149718,90,Linha do Douro,22.977,,127631368,,,,rail,False,,,
4970,1018972921,1018972944,90,Linha do Douro,472.054,,"[127631368, 98935716]",,,,rail,False,,"LINESTRING (-7.7809989 41.1571118, -7.7814477 41.1572531, -7.7816856 41.1573465, -7.7820341 41.1575148, -7.782397 41.1577025, -7.7827929 41.1579409, -7.7831314 41.1581725, -7.7836342 41.1585557, -7.7849392 41.1595921, -7.7852426 41.1598453)",
4971,1018972925,1412149763,,,19.198,,127631369,,,,rail,False,,,siding
4972,1018972925,1412150080,,,191.67499999999998,,127631369,,,,rail,False,,"LINESTRING (-7.7815807 41.1571914, -7.7818674 41.1572558, -7.7821392 41.1573552, -7.7824922 41.1575213, -7.7829882 41.1578231, -7.783453 41.1581479)",siding
4973,1018972944,1412149785,90,,439.285,,87601104,,,,rail,False,,"LINESTRING (-7.7852426 41.1598453, -7.784901 41.1595893, -7.7835943 41.158582, -7.7830987 41.1581989, -7.7827848 41.1579853, -7.7823565 41.157731, -7.7820078 41.157543, -7.7816077 41.1573539, -7.7813275 41.1572457)",siding
4974,1018972957,1412149855,90,,387.88699999999994,,127631358,,,,rail,False,,"LINESTRING (-7.7850512 41.15978, -7.7847486 41.1596004, -7.7844817 41.1594058, -7.7829882 41.1582471, -7.7826861 41.1580413, -7.7818781 41.1575897, -7.781656 41.1574182)",siding
4975,1018972961,1412149708,,,19.68,,87601101,,,,rail,False,,,siding
4976,1018972961,1412149658,90,Linha do Douro,55.887,,127631251,,,,rail,False,,,
4977,1018972961,1412149718,90,Linha do Douro,19.401,,127631251,,,,rail,False,,,
4978,1144471771,1412145633,90,,269.44899999999996,,127631354,,,,rail,False,,"LINESTRING (-7.9497644 41.1245084, -7.9500355 41.1244477, -7.950309 41.1243736, -7.9505987 41.1242886, -7.9519437 41.1238748, -7.9527721 41.123652)",siding
4979,1144471802,1412145633,90,,115.45500000000001,,689912823,,,,rail,False,,"LINESTRING (-7.9539627 41.1231302, -7.9531843 41.123492, -7.9527721 41.123652)",siding
4980,1144471937,1144472265,90,,71.878,,98935713,,,,rail,False,,"LINESTRING (-7.8011243 41.165677, -7.8013487 41.1655908, -7.8018719 41.1653595)",siding
4981,1144471937,1144472012,90,,272.56,,98935713,,,,rail,False,,"LINESTRING (-7.8011243 41.165677, -7.8006207 41.1658426, -7.8001172 41.1659728, -7.7988283 41.1662778, -7.7984045 41.1663509, -7.7980202 41.1663927)",siding
4982,1144471937,1412151756,90,,288.104,,127631352,,,,rail,False,,"LINESTRING (-7.8011243 41.165677, -7.8005066 41.1658197, -7.7988134 41.1662313, -7.798462 41.1663, -7.7981123 41.1663522, -7.7978199 41.1663904)",siding
4983,1144472012,1412151756,90,Linha do Douro,16.769,,127631253,,,,rail,False,,,
4984,1144472057,1144472265,90,Linha do Douro,6655.571,yes,"[37103078, 37103080, 127631240, 98935727, 183772016, 183772015, 127631287, 689912827]",,,yes,rail,False,,"LINESTRING (-7.8640975 41.1604964, -7.863791 41.1604166, -7.8635034 41.1603415, -7.8629206 41.1601914, -7.8618236 41.1599141, -7.8606334 41.1596488, -7.8595916 41.1594253, -7.8560464 41.1586806, -7.8523838 41.1578188, -7.850707 41.1574185, -7.8494035 41.1571134, -7.8487041 41.1569868, -7.8459609 41.1566428, -7.8431645 41.1562725, -7.8381321 41.1555865, -7.8364462 41.155381, -7.835689 41.1552498, -7.8350994 41.1551124, -7.8346641 41.1549474, -7.8321742 41.1538211, -7.8315205 41.1535982, -7.8311263 41.1535031, -7.830862 41.1534531, -7.8305838 41.1534185, -7.8303231 41.1533999, -7.8292251 41.1533738, -7.8287867 41.1533404, -7.8284265 41.1533039, -7.828127 41.1532641, -7.8278094 41.1532165, -7.8275892 41.1531695, -7.8269966 41.152994, -7.826698 41.1528876, -7.8263921 41.1527619, -7.8261377 41.1526383, -7.8256348 41.1523555, -7.8228236 41.1505979, -7.8211113 41.1496235, -7.8202169 41.149184, -7.8198342 41.1490351, -7.8193248 41.1488738, -7.8189531 41.1487907, -7.8185712 41.1487402, -7.8181622 41.1487159, -7.8166615 41.1487128, -7.815376 41.1487446, -7.8146307 41.1488234, -7.814047 41.1489367, -7.8131243 41.1491964, -7.8125164 41.1494275, -7.8120833 41.1496494, -7.8116685 41.1499188, -7.8112815 41.1502328, -7.8099317 41.1514642, -7.8096338 41.1518224, -7.8093868 41.1521987, -7.8092682 41.152455, -7.8091745 41.1528078, -7.809131 41.153291, -7.8090662 41.1543768, -7.808961 41.154843, -7.8088488 41.1551547, -7.8087169 41.1554143, -7.8083471 41.156104, -7.8081957 41.1564233, -7.8076363 41.1575076, -7.8071712 41.1583655, -7.8069356 41.1588725, -7.8067524 41.1593743, -7.8065044 41.1602737, -7.8063677 41.1606922, -7.8062349 41.1609412, -7.8060092 41.1613303, -7.8057625 41.1617555, -7.8052675 41.1623964, -7.8051475 41.1625308, -7.8046216 41.1631201, -7.8042905 41.1634419, -7.8042291 41.1635017, -7.8037155 41.1639436, -7.8024182 41.1650155, -7.8021899 41.1651577, -7.8018719 41.1653595)",
4985,1144472265,1412151601,90,Linha do Douro,21.171,,183772015,,,,rail,False,,,
4986,1145648491,1145648639,90,Linha do Douro,397.12699999999995,,"[127350680, 88496945]",,,,rail,False,,"LINESTRING (-7.6861742 41.1538089, -7.6866854 41.1535184, -7.6870084 41.153308, -7.6874455 41.1529859, -7.6878953 41.1525787, -7.6882218 41.1522536, -7.6883435 41.1521262, -7.6884702 41.1519935, -7.6889081 41.15143, -7.689107 41.1510627)",
4987,1145648491,1145648691,,,89.55199999999999,,99031030,,,,rail,False,,"LINESTRING (-7.6861742 41.1538089, -7.6866617 41.153489, -7.6869748 41.1532749)",
4988,1145648639,1145648691,,,305.655,,99031030,,,,rail,False,,"LINESTRING (-7.689107 41.1510627, -7.6888641 41.1514128, -7.6884256 41.1519643, -7.6881883 41.1522272, -7.6878564 41.1525579, -7.6874064 41.1529644, -7.6869748 41.1532749)",
